PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE),currency_parse,category_added,price_clean,sale_clean
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:04.417-07:00,9041209215,"Womens Bow Band Footbed Sandals, Red, Size 6","Step into effortless style with the Bow Band Footbed Sandals, your new go-to for sunny days and casual outings. These sandals feature a charming bow embellishment that adds a playful touch to any outfit. Designed with a flat heel and an open toe, they offer all-day comfort without sacrificing on trend. Whether you're heading to the beach or running errands, these sandals keep your feet feeling fresh and looking fabulous. Flat heel for comfortable, easy wear all day long Open toe design keeps feet cool and stylish Adorable bow detail adds a fun, feminine flair Lightweight footbed supports natural movement Perfect for casual outings, beach days, and more Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112068412414 RED S - 1112068412414360",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-s-bow-band-footbed-sandals-1112068412414,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_001.jpg?v=1774518695,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_002.jpg?v=1774518695,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_003.jpg?v=1774518695",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,6,regular,US,1112068412414,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:04.490-07:00,9041209264,"Womens Bow Band Footbed Sandals, Red, Size 8.5","Step into effortless style with the Bow Band Footbed Sandals, your new go-to for sunny days and casual outings. These sandals feature a charming bow embellishment that adds a playful touch to any outfit. Designed with a flat heel and an open toe, they offer all-day comfort without sacrificing on trend. Whether you're heading to the beach or running errands, these sandals keep your feet feeling fresh and looking fabulous. Flat heel for comfortable, easy wear all day long Open toe design keeps feet cool and stylish Adorable bow detail adds a fun, feminine flair Lightweight footbed supports natural movement Perfect for casual outings, beach days, and more Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112068412414 RED S - 1112068412414360",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-s-bow-band-footbed-sandals-1112068412414,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_001.jpg?v=1774518695,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_002.jpg?v=1774518695,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_003.jpg?v=1774518695",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,8.5,regular,US,1112068412414,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:04.515-07:00,9041209280,"Womens Bow Band Footbed Sandals, Red, Size 10","Step into effortless style with the Bow Band Footbed Sandals, your new go-to for sunny days and casual outings. These sandals feature a charming bow embellishment that adds a playful touch to any outfit. Designed with a flat heel and an open toe, they offer all-day comfort without sacrificing on trend. Whether you're heading to the beach or running errands, these sandals keep your feet feeling fresh and looking fabulous. Flat heel for comfortable, easy wear all day long Open toe design keeps feet cool and stylish Adorable bow detail adds a fun, feminine flair Lightweight footbed supports natural movement Perfect for casual outings, beach days, and more Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112068412414 RED S - 1112068412414360",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-s-bow-band-footbed-sandals-1112068412414,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_001.jpg?v=1774518695,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_002.jpg?v=1774518695,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_003.jpg?v=1774518695",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,10,regular,US,1112068412414,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:04.530-07:00,9041209298,"Womens Bow Band Footbed Sandals, Red, Size 11","Step into effortless style with the Bow Band Footbed Sandals, your new go-to for sunny days and casual outings. These sandals feature a charming bow embellishment that adds a playful touch to any outfit. Designed with a flat heel and an open toe, they offer all-day comfort without sacrificing on trend. Whether you're heading to the beach or running errands, these sandals keep your feet feeling fresh and looking fabulous. Flat heel for comfortable, easy wear all day long Open toe design keeps feet cool and stylish Adorable bow detail adds a fun, feminine flair Lightweight footbed supports natural movement Perfect for casual outings, beach days, and more Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112068412414 RED S - 1112068412414360",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-s-bow-band-footbed-sandals-1112068412414,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_001.jpg?v=1774518695,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_002.jpg?v=1774518695,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_003.jpg?v=1774518695",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,11,regular,US,1112068412414,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:04.543-07:00,9041209306,"Womens Bow Band Footbed Sandals, Red, Size 12","Step into effortless style with the Bow Band Footbed Sandals, your new go-to for sunny days and casual outings. These sandals feature a charming bow embellishment that adds a playful touch to any outfit. Designed with a flat heel and an open toe, they offer all-day comfort without sacrificing on trend. Whether you're heading to the beach or running errands, these sandals keep your feet feeling fresh and looking fabulous. Flat heel for comfortable, easy wear all day long Open toe design keeps feet cool and stylish Adorable bow detail adds a fun, feminine flair Lightweight footbed supports natural movement Perfect for casual outings, beach days, and more Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112068412414 RED S - 1112068412414360",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-s-bow-band-footbed-sandals-1112068412414,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_001.jpg?v=1774518695,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_002.jpg?v=1774518695,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112068412414360_003.jpg?v=1774518695",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,12,regular,US,1112068412414,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:06.438-07:00,9040866627,"Womens Jelly Buckle Strap Open Toe Thong Sandals, Gold, Size 10","Step into effortless summer vibes with these sleek jelly thong sandals designed to keep your look fresh and fun. Featuring a glossy finish and a delicate ankle buckle strap, they hug your feet with a minimalist silhouette thats both casual and chic. The open toe design lets your pedicure shine while the lightweight jelly material adds a cool, flexible touch perfect for beach days or city strolls. Pair them with your fave sundress or denim shorts for an instant vacay-ready outfit. Perfect for making every step a statement. Glossy jelly material with a flexible, lightweight feel Chic ankle buckle strap for secure, adjustable fit Minimalist open toe thong silhouette Easy to style with casual and vacation looks Comfort meets trendy for all-day wear Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112077748206 GOLD - 1112077748206072",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fgold-jelly-buckle-strap-open-toe-thong-sandals-1112077748206,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_001_4d7684eb-f466-4b51-a2c7-b42a9446dfa0.jpg?v=1774515680,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_002.jpg?v=1774515680,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_003.jpg?v=1774515680",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,gold,female,,,10,regular,US,1112077748206,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:06.446-07:00,9040866635,"Womens Jelly Buckle Strap Open Toe Thong Sandals, Gold, Size 11","Step into effortless summer vibes with these sleek jelly thong sandals designed to keep your look fresh and fun. Featuring a glossy finish and a delicate ankle buckle strap, they hug your feet with a minimalist silhouette thats both casual and chic. The open toe design lets your pedicure shine while the lightweight jelly material adds a cool, flexible touch perfect for beach days or city strolls. Pair them with your fave sundress or denim shorts for an instant vacay-ready outfit. Perfect for making every step a statement. Glossy jelly material with a flexible, lightweight feel Chic ankle buckle strap for secure, adjustable fit Minimalist open toe thong silhouette Easy to style with casual and vacation looks Comfort meets trendy for all-day wear Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112077748206 GOLD - 1112077748206072",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fgold-jelly-buckle-strap-open-toe-thong-sandals-1112077748206,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_001_4d7684eb-f466-4b51-a2c7-b42a9446dfa0.jpg?v=1774515680,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_002.jpg?v=1774515680,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206072_003.jpg?v=1774515680",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,gold,female,,,11,regular,US,1112077748206,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:06.446-07:00,9040867666,"Womens Jelly Cutout Band Mid Spool Heels, Gold, Size 8","Step into effortless style with the Jelly Cutout Band Mid Spool Heels. These open-toe sandals blend playful jelly material with a trendy spool heel, making them the perfect pick for day-to-night looks. Whether you're heading to brunch or dancing the night away, these heels offer just the right amount of lift and comfort to keep you feeling confident and cool. Mid-height spool heel for stylish comfort all day and night Open toe design keeps your feet fresh and ready to show off Trendy jelly cutout band adds a fun, modern twist Lightweight and easy to pair with everything from jeans to dresses Perfect for fashion lovers who want affordable, standout footwear MeasurementsHeel Height: 2.9 inContent and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1111077748213 GOLD GLITTER - 1111077748213072",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fgold-glitter-jelly-cutout-band-mid-spool-heels-1111077748213,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_001_1998b3b3-adb7-4f50-9a6a-8bf51e2c7fa4.jpg?v=1774516894,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_002.jpg?v=1774516894,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_003.jpg?v=1774516894",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,gold,female,,,8,regular,US,1111077748213,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Heels,12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:06.456-07:00,9041877391,"Womens Jelly Buckle Strap Open Toe Thong Sandals, Black, Size 5","Step into effortless summer vibes with these sleek jelly thong sandals designed to keep your look fresh and fun. Featuring a glossy finish and a delicate ankle buckle strap, they hug your feet with a minimalist silhouette thats both casual and chic. The open toe design lets your pedicure shine while the lightweight jelly material adds a cool, flexible touch perfect for beach days or city strolls. Pair them with your fave sundress or denim shorts for an instant vacay-ready outfit. Perfect for making every step a statement. Glossy jelly material with a flexible, lightweight feel Chic ankle buckle strap for secure, adjustable fit Minimalist open toe thong silhouette Easy to style with casual and vacation looks Comfort meets trendy for all-day wear Content and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1112077748206 BLACK - 1112077748206001",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblack-jelly-buckle-strap-open-toe-thong-sandals-1112077748206,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206001_001_e6c68284-35e0-4a4e-936c-86ab12072a2d.jpg?v=1774515681,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206001_002_304bb3fd-aa47-476c-800f-a187b4e99872.jpg?v=1774515681,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1112077748206001_003.jpg?v=1774515681",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,black,female,,,5,regular,US,1112077748206,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoes (Other),12.99,12.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:28:06.457-07:00,9040867682,"Womens Jelly Cutout Band Mid Spool Heels, Gold, Size 9","Step into effortless style with the Jelly Cutout Band Mid Spool Heels. These open-toe sandals blend playful jelly material with a trendy spool heel, making them the perfect pick for day-to-night looks. Whether you're heading to brunch or dancing the night away, these heels offer just the right amount of lift and comfort to keep you feeling confident and cool. Mid-height spool heel for stylish comfort all day and night Open toe design keeps your feet fresh and ready to show off Trendy jelly cutout band adds a fun, modern twist Lightweight and easy to pair with everything from jeans to dresses Perfect for fashion lovers who want affordable, standout footwear MeasurementsHeel Height: 2.9 inContent and Care Material: All Man-Made Material Country Of Origin: China Rainbow Item Number 1111077748213 GOLD GLITTER - 1111077748213072",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fgold-glitter-jelly-cutout-band-mid-spool-heels-1111077748213,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_001_1998b3b3-adb7-4f50-9a6a-8bf51e2c7fa4.jpg?v=1774516894,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_002.jpg?v=1774516894,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1111077748213072_003.jpg?v=1774516894",in stock,,,12.99 USD,12.99 USD,,,,,,187,Apparel & Accessories > Shoes,,Rainbow Shops,,,no,new,,,,,adult,gold,female,,,9,regular,US,1111077748213,shoes,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Heels,12.99,12.99
